City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
619,92655,33.744439,-117.98588,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0
13,92656,33.571259,-117.731917,0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,0
677,92657,33.603282,-117.821841,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,0
676,92661,33.601309,-117.902304,1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1794.65,0
676,92662,33.606336,-117.893042,1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,5289.8,0
676,92663,33.62251,-117.927024,0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,0
868,92672,33.429488,-117.609432,0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45,6140.85,0
868,92673,33.4725,-117.584273,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0
880,92675,33.521447,-117.602555,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25,0
506,92677,33.529047,-117.701175,1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35,0
1086,92683,33.752591,-117.993661,1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7,0
815,92688,33.624654,-117.611733,0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0
631,92691,33.611945,-117.665867,1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3735.45,0
502,92694,33.569186,-117.640055,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,0
898,92701,33.748478,-117.858918,1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0
898,92703,33.748635,-117.906125,0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,0
898,92704,33.719869,-117.907063,1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35,0
898,92705,33.766004,-117.786763,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0
898,92706,33.765893,-117.881533,1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2603.95,0
898,92707,33.714829,-117.872941,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7,0
347,92708,33.712036,-117.950113,0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15,6056.9,0
1035,92780,33.735802,-117.818805,1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2983.65,0
1035,92782,33.738543,-117.785046,0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0
23,92801,33.844983,-117.952151,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2025.1,0
23,92802,33.807864,-117.923782,1,0,0,1,21,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1747.2,0
23,92804,33.818,-117.974404,0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0
23,92806,33.83796,-117.870494,1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0
23,92808,33.850452,-117.726668,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95,433.5,0
356,92831,33.879983,-117.895482,0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85,0
356,92832,33.868316,-117.929029,0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85,1043.8,0
356,92835,33.902211,-117.914922,1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1857.25,0
360,92840,33.787165,-117.931889,1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,0
360,92843,33.764018,-117.931507,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1724.15,0
360,92845,33.782955,-118.026456,1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5,429.55,0
684,92860,33.925833,-117.559639,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0
1059,92861,33.817473,-117.810462,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,488.25,0
716,92866,33.784597,-117.844535,0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6,1298.7,0
716,92867,33.81859,-117.821288,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1378.75,0
716,92869,33.792791,-117.789749,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,384.25,0
780,92870,33.881158,-117.854783,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4,8543.25,0
219,92879,33.893823,-117.531446,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65,389.95,0
219,92880,33.918043,-117.617809,1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,5731.85,0
219,92881,33.833686,-117.513063,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,20.65,0
219,92882,33.819385,-117.600213,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0
219,92883,33.762351,-117.488725,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5,0
1120,92886,33.897253,-117.792202,1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1924.1,0
1055,93001,34.360261,-119.306383,1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0
1055,93003,34.279221,-119.221437,0,1,0,0,49,1,2,1,2,2,2,2,0,2,1,0,0,103.0,5166.2,0
1055,93004,34.278697,-119.167798,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55,0
140,93012,34.205504,-118.993111,0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,0
164,93013,34.441398,-119.513163,1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4914.8,0
327,93015,34.408161,-118.865111,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,5315.8,0
699,93022,34.404544,-119.302118,0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,0
708,93023,34.581308,-118.931948,1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,5445.95,0
727,93033,34.156629,-119.117218,1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,2,19.1,1007.8,0
727,93035,34.18454,-119.224666,0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.0,833.55,0
795,93041,34.110124,-119.100972,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1004.5,0
939,93063,34.296813,-118.685703,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0
899,93101,34.419203,-119.710008,0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,0
899,93103,34.438581,-119.685368,0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,4126.35,0
899,93109,34.406256,-119.726936,1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,477.6,0
899,93111,34.460197,-119.802602,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75,0
377,93117,34.489983,-120.091246,1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,0
15,93201,35.869626,-119.498771,0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1849.95,0
38,93202,36.315979,-119.710852,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,61.05,0
43,93203,35.116307,-118.817644,0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1698.55,0
98,93205,35.523991,-118.400432,0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1,0
143,93208,36.057458,-118.591951,0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,1383.6,0
204,93210,36.186867,-120.387793,1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0
253,93215,35.772244,-119.209689,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,0
274,93218,35.846067,-119.004073,1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,563.5,0
283,93219,35.858054,-119.305858,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,864.55,0
349,93222,34.907911,-119.234281,0,0,1,1,13,1,0,0,2,0,0,2,0,0,1,0,0,54.15,701.05,0
349,93225,34.827662,-118.999073,0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8,0
375,93226,35.735694,-118.738483,0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2796.45,0
406,93230,36.29223,-119.622676,0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,1,0,70.45,5165.7,0
443,93234,36.217864,-120.080117,1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,85.5,5696.6,0
477,93238,35.852892,-118.397782,0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,2076.05,0
478,93239,35.996923,-120.000951,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.75,44.2,0
513,93240,35.607875,-118.466318,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,215.25,0
519,93241,35.245035,-118.905553,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5,0
524,93242,36.444232,-119.718285,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,7470.1,0
533,93245,36.303666,-119.825657,1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,2092.9,0
538,93247,36.205465,-119.085807,1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55,0
568,93249,35.637715,-119.893068,0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,469.85,0
601,93250,35.666886,-119.186717,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0
602,93251,35.38381,-119.730885,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,485.25,0
779,93256,35.957019,-119.330928,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,78.25,0
797,93257,36.008958,-118.891593,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0
800,93260,35.861928,-118.636698,1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,0
923,93262,36.527243,-118.594938,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,1178.75,0
963,93265,36.245926,-118.693138,1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,5629.15,0
975,93267,36.141319,-119.129075,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3,0
1007,93270,35.939068,-119.043666,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45,0
1013,93271,36.413433,-118.854708,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,403.15,0
1033,93276,35.316263,-119.402559,1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,0
1069,93280,35.652242,-119.4464,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,0
1076,93283,35.55647,-118.244914,0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,1096.6,0
1111,93285,35.690535,-118.552784,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,0
1114,93286,36.464635,-119.094348,1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,0
1061,93291,36.391777,-119.372842,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6,0
56,93301,35.383937,-119.020428,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,7511.9,0
56,93304,35.339796,-119.023552,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1725.0,0
56,93305,35.391733,-118.984109,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0
56,93306,35.449881,-118.841442,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.75,1691.9,0
56,93307,35.280113,-118.962329,1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,2248.05,0
56,93308,35.559617,-118.925185,1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,4479.2,0
56,93309,35.342891,-119.064803,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,0
56,93311,35.16207,-119.194488,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,63.0,0
56,93313,35.140938,-119.051348,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,3314.15,0
567,93402,35.279984,-120.824288,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,852.7,0
884,93405,35.236549,-120.727344,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,0
41,93420,35.176236,-120.483243,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,91.4,0
44,93422,35.453912,-120.69461,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3949.15,0
52,93424,35.186644,-120.728305,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,4304.0,0
119,93427,34.631362,-120.238218,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,1554.9,0
141,93428,35.591387,-121.032256,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,0
167,93429,34.866032,-120.536546,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,117.8,0
176,93430,35.511833,-120.918713,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,3210.35,0
234,93432,35.480896,-120.469476,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,207.4,0
396,93433,35.120833,-120.61843,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,0
397,93434,34.936,-120.594655,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,3132.75,0
566,93441,34.70434,-120.02609,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,2106.3,0
650,93442,35.369553,-120.763864,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,35.0,0
750,93446,35.634222,-120.728341,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,0
864,93450,35.996008,-120.85305,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3882.3,0
889,93451,35.886767,-120.608661,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,879.8,0
895,93452,35.746484,-121.223355,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65,0
904,93453,35.303926,-120.256567,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25,0
905,93454,34.943523,-120.256729,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2,0
905,93455,34.818227,-120.418784,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8,0
905,93458,34.95934,-120.490081,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,5329.0,0
909,93460,34.630356,-120.032564,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,0
925,93461,35.634488,-120.293534,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,0
133,93505,35.151491,-117.927597,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,0
1,93510,34.501452,-118.207862,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2414.55,0
73,93512,37.653947,-118.231443,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,1155.6,0
90,93514,37.04584,-118.397236,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1809.35,0
103,93516,34.95703,-117.73045,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,0
112,93517,38.184583,-119.286558,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0
245,93522,36.319181,-117.593053,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,84.4,0
286,93523,34.966777,-117.961179,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85,0
450,93526,36.869584,-118.189241,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,228.75,0
455,93527,36.041315,-118.188235,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,7752.05,0
471,93529,37.730269,-119.055813,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,470.6,0
472,93530,36.560498,-117.962461,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,4060.9,0
520,93534,34.727529,-118.153098,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,108.65,0
520,93535,34.712708,-117.889656,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3952.65,0
529,93541,37.890145,-119.184087,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,494.05,0
541,93543,34.505273,-117.955054,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,3416.85,0
545,93544,34.500091,-117.765862,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65,0
584,93546,37.550074,-118.837167,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35,0
737,93550,34.536232,-118.082935,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0
737,93551,34.613476,-118.256358,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,1041.8,0
737,93552,34.557711,-118.029441,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8,0
816,93554,35.405722,-117.773354,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0,0
834,93555,35.603913,-117.67828,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0
848,93560,34.903052,-118.411251,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,199.45,0
1001,93561,35.073777,-118.652112,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1637.3,0
1027,93562,35.74837,-117.384948,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1326.35,0
1052,93563,34.39583,-117.734568,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,6376.55,0
737,93591,34.598221,-117.79593,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,0
6,93601,37.375816,-119.739935,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0
47,93602,36.991762,-119.242874,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15,0
62,93604,37.458367,-119.345011,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,6989.7,0
83,93605,37.17277,-119.2997,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2779.5,0
150,93608,36.488056,-120.407691,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,0
166,93609,36.5276,-119.865999,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,735.9,0
189,93610,37.100948,-120.270136,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,0
202,93611,36.917652,-119.593757,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,1445.2,0
205,93614,37.212191,-119.749323,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,2333.05,0
239,93615,36.497895,-119.285484,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55,0
252,93616,36.657462,-119.595293,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,5890.0,0
266,93620,37.045728,-120.630682,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0
277,93621,36.789213,-119.140338,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1796.55,0
328,93622,36.785618,-120.625382,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,33.7,0
329,93623,37.483535,-119.679414,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,0
330,93624,36.397745,-120.119911,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0
348,93625,36.625792,-119.672483,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6,0
355,93626,37.027663,-119.69056,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,734.6,0
418,93627,36.520537,-120.118055,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,0
476,93630,36.727418,-120.123526,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0
482,93631,36.478239,-119.52137,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0
516,93634,37.290606,-119.216328,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8,0
563,93635,36.995162,-120.955099,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,229.7,0
580,93637,36.902954,-120.194274,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,5625.55,0
610,93640,36.687292,-120.437354,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,0
628,93641,36.696759,-119.024051,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0
685,93643,37.244307,-119.470256,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3974.15,0
701,93644,37.648647,-119.231447,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,7661.8,0
696,93645,37.140104,-119.657092,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0
717,93646,36.633498,-119.298895,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0
725,93647,36.600185,-119.175655,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,5601.4,0
747,93648,36.622237,-119.521126,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6,0
354,93650,36.841655,-119.797113,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0
804,93651,37.007238,-119.505661,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05,0
807,93652,36.594542,-119.905245,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55,0
818,93653,37.252057,-119.95783,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4808.7,0
827,93654,36.636638,-119.421842,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0
897,93657,36.819628,-119.440414,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0
877,93660,36.600193,-120.153393,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0
955,93665,36.959731,-120.653519,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0
980,93666,36.545353,-119.338535,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0
1015,93667,36.993666,-119.348267,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0
1109,93669,37.287758,-119.548156,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0
1023,93673,36.456091,-119.486225,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0
964,93675,36.719141,-119.202677,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0
354,93701,36.749403,-119.787574,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0
354,93703,36.768774,-119.762633,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0
354,93704,36.799648,-119.801247,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0
354,93705,36.78724,-119.827813,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0
354,93706,36.654614,-119.903674,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0
354,93710,36.822715,-119.761826,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0
354,93721,36.732694,-119.783786,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0
354,93722,36.78979,-119.929894,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0
354,93725,36.623632,-119.741322,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0
354,93727,36.751489,-119.68072,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0
354,93728,36.757345,-119.818274,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0
858,93905,36.667794,-121.601306,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0
858,93906,36.722898,-121.633648,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0
858,93907,36.77462,-121.664714,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0
86,93920,36.092975,-121.549826,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0
159,93923,36.460611,-121.852507,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0
161,93924,36.414611,-121.6386,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0
378,93926,36.52588,-121.396719,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0
467,93928,35.930782,-121.189757,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0
480,93930,36.220761,-120.980777,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250.0,0
547,93932,35.989792,-121.055933,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0
